filename,class_id,class_name,cc_count,significant_cc,main_ratio,voxel_count
106.nii.img.nii.gz,7,PA,2,2,0.7027266430175689,238205
106.nii.img.nii.gz,8,LAA,1,1,1.0,127584
106.nii.img.nii.gz,9,Coronary,2,2,0.6375680669000389,123408
106.nii.img.nii.gz,10,PV,2,2,0.5553872318982079,317510
105.nii.img.nii.gz,1,Myocardium,1,1,1.0,2015210
105.nii.img.nii.gz,2,LA,1,1,1.0,2331747
105.nii.img.nii.gz,3,LV,1,1,1.0,2149073
105.nii.img.nii.gz,4,RA,1,1,1.0,2988440
105.nii.img.nii.gz,5,RV,1,1,1.0,2841696
105.nii.img.nii.gz,6,Aorta,2,2,0.586063693770191,2459016
105.nii.img.nii.gz,7,PA,2,2,0.9403021891859827,851321
105.nii.img.nii.gz,8,LAA,1,1,1.0,319265
105.nii.img.nii.gz,9,Coronary,2,2,0.5714457132572046,100006
105.nii.img.nii.gz,10,PV,2,2,0.6080827621744722,457987
107.nii.img.nii.gz,1,Myocardium,1,1,1.0,1667316
107.nii.img.nii.gz,2,LA,1,1,1.0,1145267
107.nii.img.nii.gz,3,LV,1,1,1.0,1735304
107.nii.img.nii.gz,4,RA,1,1,1.0,1733781
107.nii.img.nii.gz,5,RV,1,1,1.0,2439612
107.nii.img.nii.gz,6,Aorta,2,2,0.5526607259060545,1505980
107.nii.img.nii.gz,7,PA,1,1,1.0,836875
107.nii.img.nii.gz,8,LAA,1,1,1.0,196549
107.nii.img.nii.gz,9,Coronary,2,2,0.5061016393028861,79241
107.nii.img.nii.gz,10,PV,2,2,0.516774725597027,289811
108.nii.img.nii.gz,1,Myocardium,1,1,1.0,1675483
108.nii.img.nii.gz,2,LA,1,1,1.0,1504704
108.nii.img.nii.gz,3,LV,1,1,1.0,1865207
108.nii.img.nii.gz,4,RA,1,1,1.0,1638701
108.nii.img.nii.gz,5,RV,1,1,1.0,2179130
108.nii.img.nii.gz,6,Aorta,2,2,0.6017738221746202,2387387
108.nii.img.nii.gz,7,PA,1,1,1.0,1019431
108.nii.img.nii.gz,8,LAA,1,1,1.0,160629
108.nii.img.nii.gz,9,Coronary,2,2,0.5072623475213126,65337
108.nii.img.nii.gz,10,PV,2,2,0.5138196985889601,414517
109.nii.img.nii.gz,1,Myocardium,1,1,1.0,1312555
109.nii.img.nii.gz,2,LA,1,1,1.0,777661
109.nii.img.nii.gz,3,LV,1,1,1.0,1506805
109.nii.img.nii.gz,4,RA,1,1,1.0,1537428
109.nii.img.nii.gz,5,RV,1,1,1.0,2061238
109.nii.img.nii.gz,6,Aorta,2,2,0.5593882832457965,1321919
109.nii.img.nii.gz,7,PA,1,1,1.0,563051
109.nii.img.nii.gz,8,LAA,1,1,1.0,119420
109.nii.img.nii.gz,9,Coronary,2,2,0.5571331587624867,51555
109.nii.img.nii.gz,10,PV,2,2,0.5533967215462098,363159
110.nii.img.nii.gz,1,Myocardium,1,1,1.0,1787572
110.nii.img.nii.gz,2,LA,1,1,1.0,1522130
110.nii.img.nii.gz,3,LV,1,1,1.0,2031119
110.nii.img.nii.gz,4,RA,1,1,1.0,1636550
110.nii.img.nii.gz,5,RV,1,1,1.0,2265494
110.nii.img.nii.gz,6,Aorta,2,2,0.5071402264901832,1664443
110.nii.img.nii.gz,7,PA,1,1,1.0,962206
110.nii.img.nii.gz,8,LAA,1,1,1.0,232920
110.nii.img.nii.gz,9,Coronary,2,2,0.563610322716283,76104
110.nii.img.nii.gz,10,PV,2,2,0.5903810003910354,424514
11.nii.img.nii.gz,1,Myocardium,1,1,1.0,1355364
11.nii.img.nii.gz,2,LA,1,1,1.0,726819
11.nii.img.nii.gz,3,LV,1,1,1.0,1594959
11.nii.img.nii.gz,4,RA,1,1,1.0,1152399
11.nii.img.nii.gz,5,RV,1,1,1.0,1947036
11.nii.img.nii.gz,6,Aorta,2,2,0.555420985812862,1198057
11.nii.img.nii.gz,7,PA,1,1,1.0,665362
11.nii.img.nii.gz,8,LAA,1,1,1.0,173669
11.nii.img.nii.gz,9,Coronary,2,2,0.5000593800720479,50522
11.nii.img.nii.gz,10,PV,2,2,0.5041497467574145,314718
111.nii.img.nii.gz,1,Myocardium,1,1,1.0,1747808
111.nii.img.nii.gz,2,LA,1,1,1.0,1110607
111.nii.img.nii.gz,3,LV,1,1,1.0,2156566
111.nii.img.nii.gz,4,RA,1,1,1.0,1979173
111.nii.img.nii.gz,5,RV,1,1,1.0,2542267
111.nii.img.nii.gz,6,Aorta,2,2,0.519012617201065,1589576
111.nii.img.nii.gz,7,PA,1,1,1.0,680227
111.nii.img.nii.gz,8,LAA,1,1,1.0,224024
111.nii.img.nii.gz,9,Coronary,2,2,0.7571039646077931,82278
111.nii.img.nii.gz,10,PV,2,2,0.571137058644148,350879
112.nii.img.nii.gz,1,Myocardium,1,1,1.0,1873993
112.nii.img.nii.gz,2,LA,1,1,1.0,948694
112.nii.img.nii.gz,3,LV,1,1,1.0,2345347
112.nii.img.nii.gz,4,RA,1,1,1.0,1275056
112.nii.img.nii.gz,5,RV,1,1,1.0,2537253
112.nii.img.nii.gz,6,Aorta,2,2,0.6158740424029353,1042192
112.nii.img.nii.gz,7,PA,2,2,0.6461166498843681,180746
112.nii.img.nii.gz,8,LAA,1,1,1.0,189640
112.nii.img.nii.gz,9,Coronary,2,2,0.5194495258520995,95118
112.nii.img.nii.gz,10,PV,2,2,0.5373718708710358,309551
113.nii.img.nii.gz,1,Myocardium,1,1,1.0,1688964
113.nii.img.nii.gz,2,LA,1,1,1.0,1156886
113.nii.img.nii.gz,3,LV,1,1,1.0,1452116
113.nii.img.nii.gz,4,RA,1,1,1.0,1163056
113.nii.img.nii.gz,5,RV,1,1,1.0,1942650
113.nii.img.nii.gz,6,Aorta,2,2,0.5406999306302592,1989340
113.nii.img.nii.gz,7,PA,1,1,1.0,667624
113.nii.img.nii.gz,8,LAA,1,1,1.0,73994
113.nii.img.nii.gz,9,Coronary,2,2,0.6274401127289807,106450
113.nii.img.nii.gz,10,PV,3,3,0.60959156987924,390030
115.nii.img.nii.gz,1,Myocardium,1,1,1.0,2648683
115.nii.img.nii.gz,2,LA,1,1,1.0,1217775
115.nii.img.nii.gz,3,LV,1,1,1.0,2782471
115.nii.img.nii.gz,4,RA,1,1,1.0,1150535
115.nii.img.nii.gz,5,RV,1,1,1.0,2692453
115.nii.img.nii.gz,6,Aorta,2,2,0.5455556507862656,1470114
115.nii.img.nii.gz,7,PA,1,1,1.0,827472
115.nii.img.nii.gz,8,LAA,1,1,1.0,188653
115.nii.img.nii.gz,9,Coronary,2,2,0.5201918706189144,83598
115.nii.img.nii.gz,10,PV,3,3,0.5248478281954896,422713
116.nii.img.nii.gz,1,Myocardium,1,1,1.0,1504407
116.nii.img.nii.gz,2,LA,1,1,1.0,1220367
116.nii.img.nii.gz,3,LV,1,1,1.0,1518341
116.nii.img.nii.gz,4,RA,1,1,1.0,1553898
116.nii.img.nii.gz,5,RV,1,1,1.0,1813513
116.nii.img.nii.gz,6,Aorta,2,2,0.5629981740825952,1242663
116.nii.img.nii.gz,7,PA,2,1,0.9764404767411382,64857
116.nii.img.nii.gz,8,LAA,1,1,1.0,75016
116.nii.img.nii.gz,9,Coronary,3,2,0.6528980592654424,76672
116.nii.img.nii.gz,10,PV,2,2,0.5589825362326755,183122
114.nii.img.nii.gz,1,Myocardium,1,1,1.0,1270263
114.nii.img.nii.gz,2,LA,1,1,1.0,1151180
114.nii.img.nii.gz,3,LV,1,1,1.0,1117947
114.nii.img.nii.gz,4,RA,1,1,1.0,1375924
114.nii.img.nii.gz,5,RV,1,1,1.0,1428492
114.nii.img.nii.gz,6,Aorta,2,2,0.577201331663619,1103582
114.nii.img.nii.gz,7,PA,1,1,1.0,771408
114.nii.img.nii.gz,8,LAA,1,1,1.0,175181
114.nii.img.nii.gz,9,Coronary,2,2,0.8061545372866128,57876
114.nii.img.nii.gz,10,PV,3,3,0.41638086563556426,285455
117.nii.img.nii.gz,1,Myocardium,1,1,1.0,1413191
117.nii.img.nii.gz,2,LA,1,1,1.0,926129
117.nii.img.nii.gz,3,LV,1,1,1.0,1324767
117.nii.img.nii.gz,4,RA,1,1,1.0,1190856
117.nii.img.nii.gz,5,RV,1,1,1.0,1801464
117.nii.img.nii.gz,6,Aorta,2,2,0.539334691679951,1894460
117.nii.img.nii.gz,7,PA,1,1,1.0,781504
117.nii.img.nii.gz,8,LAA,1,1,1.0,136582
117.nii.img.nii.gz,9,Coronary,1,1,1.0,133434
117.nii.img.nii.gz,10,PV,2,2,0.5440452430273289,370267
118.nii.img.nii.gz,1,Myocardium,1,1,1.0,2198692
118.nii.img.nii.gz,2,LA,1,1,1.0,1439520
118.nii.img.nii.gz,3,LV,1,1,1.0,1922327
118.nii.img.nii.gz,4,RA,1,1,1.0,1569184
118.nii.img.nii.gz,5,RV,1,1,1.0,2525447
118.nii.img.nii.gz,6,Aorta,2,2,0.5198211521926054,2035250
118.nii.img.nii.gz,7,PA,1,1,1.0,1118327
118.nii.img.nii.gz,8,LAA,1,1,1.0,117451
118.nii.img.nii.gz,9,Coronary,2,2,0.5932809089146797,118647
118.nii.img.nii.gz,10,PV,3,3,0.4326533860666447,452339
