filename,original_cc,final_cc
524_refined.npy,1,1
40_refined.npy,3,2
732_refined.npy,1,1
547_refined.npy,2,2
903_refined.npy,2,1
567_refined.npy,3,2
219_refined.npy,2,2
845_refined.npy,3,2
200_refined.npy,5,2
104_refined.npy,2,2
765_refined.npy,2,2
333_refined.npy,2,2
898_refined.npy,1,1
287_refined.npy,2,1
234_refined.npy,1,1
168_refined.npy,2,1
533_refined.npy,3,2
784_refined.npy,2,2
954_refined.npy,2,2
291_refined.npy,2,2
823_refined.npy,2,1
673_refined.npy,2,1
863_refined.npy,4,1
155_refined.npy,5,2
399_refined.npy,3,1
731_refined.npy,1,1
246_refined.npy,3,2
775_refined.npy,2,2
979_refined.npy,2,2
368_refined.npy,1,1
592_refined.npy,2,2
583_refined.npy,2,2
458_refined.npy,2,1
210_refined.npy,3,2
783_refined.npy,2,2
580_refined.npy,3,2
920_refined.npy,1,1
410_refined.npy,3,1
722_refined.npy,2,1
534_refined.npy,2,2
357_refined.npy,5,2
935_refined.npy,1,1
153_refined.npy,2,1
231_refined.npy,1,1
98_refined.npy,1,1
107_refined.npy,1,1
228_refined.npy,2,2
589_refined.npy,1,1
205_refined.npy,3,2
175_refined.npy,4,2
542_refined.npy,3,2
343_refined.npy,1,1
217_refined.npy,1,1
284_refined.npy,2,2
224_refined.npy,3,2
832_refined.npy,1,1
398_refined.npy,2,2
245_refined.npy,2,1
687_refined.npy,2,1
386_refined.npy,2,1
241_refined.npy,2,2
763_refined.npy,1,1
912_refined.npy,1,1
891_refined.npy,1,1
618_refined.npy,2,2
535_refined.npy,2,2
263_refined.npy,2,2
446_refined.npy,2,2
869_refined.npy,1,1
550_refined.npy,1,1
54_refined.npy,3,2
544_refined.npy,2,2
659_refined.npy,3,2
365_refined.npy,2,2
591_refined.npy,1,1
252_refined.npy,1,1
804_refined.npy,3,2
297_refined.npy,2,2
812_refined.npy,1,1
16_refined.npy,2,2
941_refined.npy,1,1
994_refined.npy,2,2
850_refined.npy,1,1
463_refined.npy,2,2
422_refined.npy,1,1
670_refined.npy,1,1
136_refined.npy,1,1
292_refined.npy,3,2
43_refined.npy,2,2
886_refined.npy,1,1
172_refined.npy,1,1
256_refined.npy,1,1
973_refined.npy,1,1
290_refined.npy,2,1
425_refined.npy,1,1
513_refined.npy,3,1
47_refined.npy,3,2
858_refined.npy,1,1
442_refined.npy,2,2
562_refined.npy,1,1
312_refined.npy,2,2
443_refined.npy,2,2
15_refined.npy,3,2
232_refined.npy,2,2
575_refined.npy,2,2
261_refined.npy,1,1
709_refined.npy,3,2
988_refined.npy,1,1
140_refined.npy,1,1
53_refined.npy,1,1
294_refined.npy,2,2
780_refined.npy,1,1
209_refined.npy,2,2
523_refined.npy,1,1
648_refined.npy,1,1
681_refined.npy,2,2
6_refined.npy,1,1
2_refined.npy,2,2
739_refined.npy,2,2
838_refined.npy,2,2
577_refined.npy,1,1
158_refined.npy,3,2
413_refined.npy,1,1
996_refined.npy,2,2
981_refined.npy,2,2
110_refined.npy,1,1
50_refined.npy,2,1
915_refined.npy,1,1
307_refined.npy,2,2
807_refined.npy,7,2
126_refined.npy,2,2
532_refined.npy,1,1
274_refined.npy,3,2
218_refined.npy,1,1
961_refined.npy,3,2
558_refined.npy,7,2
32_refined.npy,4,2
541_refined.npy,1,1
984_refined.npy,2,2
704_refined.npy,1,1
459_refined.npy,2,2
309_refined.npy,1,1
769_refined.npy,2,1
455_refined.npy,2,2
412_refined.npy,3,2
719_refined.npy,3,2
221_refined.npy,2,2
790_refined.npy,2,2
810_refined.npy,1,1
518_refined.npy,1,1
703_refined.npy,2,1
152_refined.npy,2,1
340_refined.npy,1,1
73_refined.npy,2,2
411_refined.npy,1,1
537_refined.npy,1,1
355_refined.npy,2,2
721_refined.npy,2,2
423_refined.npy,1,1
1_refined.npy,1,1
164_refined.npy,3,2
693_refined.npy,3,2
802_refined.npy,1,1
959_refined.npy,2,2
692_refined.npy,5,2
967_refined.npy,3,2
500_refined.npy,2,1
314_refined.npy,1,1
109_refined.npy,3,2
990_refined.npy,2,2
55_refined.npy,1,1
310_refined.npy,2,2
741_refined.npy,2,1
521_refined.npy,3,2
496_refined.npy,2,2
839_refined.npy,3,2
51_refined.npy,1,1
159_refined.npy,1,1
906_refined.npy,1,1
925_refined.npy,3,1
441_refined.npy,2,2
285_refined.npy,1,1
628_refined.npy,1,1
993_refined.npy,1,1
661_refined.npy,1,1
91_refined.npy,1,1
197_refined.npy,2,1
568_refined.npy,3,2
276_refined.npy,2,1
199_refined.npy,1,1
383_refined.npy,1,1
751_refined.npy,3,2
793_refined.npy,2,2
611_refined.npy,3,2
243_refined.npy,1,1
809_refined.npy,2,1
346_refined.npy,2,1
483_refined.npy,2,2
729_refined.npy,2,2
117_refined.npy,1,1
926_refined.npy,4,2
448_refined.npy,1,1
306_refined.npy,1,1
430_refined.npy,3,2
173_refined.npy,3,2
320_refined.npy,2,2
754_refined.npy,2,1
495_refined.npy,3,2
733_refined.npy,3,1
876_refined.npy,1,1
539_refined.npy,3,2
316_refined.npy,1,1
995_refined.npy,1,1
300_refined.npy,3,2
969_refined.npy,5,1
585_refined.npy,1,1
445_refined.npy,3,2
347_refined.npy,1,1
361_refined.npy,1,1
565_refined.npy,2,1
570_refined.npy,1,1
705_refined.npy,2,2
572_refined.npy,1,1
664_refined.npy,2,2
921_refined.npy,3,2
248_refined.npy,1,1
238_refined.npy,2,2
571_refined.npy,1,1
480_refined.npy,2,1
974_refined.npy,2,2
302_refined.npy,3,2
715_refined.npy,1,1
253_refined.npy,2,2
97_refined.npy,4,2
369_refined.npy,2,2
325_refined.npy,3,2
582_refined.npy,1,1
65_refined.npy,2,2
454_refined.npy,2,2
946_refined.npy,1,1
798_refined.npy,4,2
884_refined.npy,3,2
33_refined.npy,2,1
230_refined.npy,2,1
379_refined.npy,1,1
831_refined.npy,1,1
675_refined.npy,1,1
36_refined.npy,2,1
328_refined.npy,2,2
914_refined.npy,2,2
744_refined.npy,2,2
738_refined.npy,1,1
826_refined.npy,3,2
965_refined.npy,1,1
817_refined.npy,4,1
286_refined.npy,2,2
836_refined.npy,1,1
188_refined.npy,2,2
116_refined.npy,3,2
556_refined.npy,1,1
655_refined.npy,1,1
156_refined.npy,4,2
288_refined.npy,3,2
424_refined.npy,1,1
619_refined.npy,1,1
401_refined.npy,1,1
872_refined.npy,2,1
606_refined.npy,2,2
318_refined.npy,1,1
668_refined.npy,1,1
843_refined.npy,2,2
962_refined.npy,1,1
800_refined.npy,2,2
356_refined.npy,2,2
220_refined.npy,2,1
151_refined.npy,2,2
650_refined.npy,2,1
145_refined.npy,5,2
940_refined.npy,1,1
742_refined.npy,2,1
600_refined.npy,4,2
578_refined.npy,3,2
432_refined.npy,1,1
630_refined.npy,1,1
787_refined.npy,4,1
597_refined.npy,7,2
697_refined.npy,3,2
708_refined.npy,1,1
20_refined.npy,2,2
579_refined.npy,1,1
957_refined.npy,3,2
196_refined.npy,1,1
629_refined.npy,1,1
767_refined.npy,3,2
885_refined.npy,2,2
877_refined.npy,5,2
718_refined.npy,2,2
13_refined.npy,2,1
516_refined.npy,1,1
345_refined.npy,1,1
439_refined.npy,2,2
711_refined.npy,1,1
963_refined.npy,4,2
608_refined.npy,1,1
723_refined.npy,1,1
949_refined.npy,2,2
647_refined.npy,1,1
574_refined.npy,2,2
498_refined.npy,2,2
879_refined.npy,1,1
94_refined.npy,1,1
473_refined.npy,4,2
60_refined.npy,3,1
95_refined.npy,1,1
479_refined.npy,1,1
907_refined.npy,2,2
737_refined.npy,2,2
184_refined.npy,1,1
41_refined.npy,2,1
573_refined.npy,2,1
772_refined.npy,2,2
157_refined.npy,1,1
663_refined.npy,2,2
438_refined.npy,1,1
326_refined.npy,6,2
980_refined.npy,1,1
269_refined.npy,2,1
919_refined.npy,2,2
806_refined.npy,1,1
450_refined.npy,2,1
714_refined.npy,3,2
528_refined.npy,2,1
427_refined.npy,1,1
239_refined.npy,1,1
81_refined.npy,2,2
273_refined.npy,2,2
658_refined.npy,2,1
250_refined.npy,3,1
74_refined.npy,6,2
39_refined.npy,9,2
712_refined.npy,3,2
366_refined.npy,2,2
112_refined.npy,4,2
143_refined.npy,1,1
177_refined.npy,1,1
76_refined.npy,1,1
510_refined.npy,2,2
527_refined.npy,3,1
882_refined.npy,4,2
773_refined.npy,1,1
204_refined.npy,1,1
394_refined.npy,2,2
457_refined.npy,1,1
227_refined.npy,1,1
607_refined.npy,1,1
278_refined.npy,1,1
753_refined.npy,2,2
576_refined.npy,2,1
146_refined.npy,1,1
755_refined.npy,1,1
183_refined.npy,1,1
548_refined.npy,2,1
30_refined.npy,2,2
186_refined.npy,2,2
488_refined.npy,3,2
900_refined.npy,1,1
406_refined.npy,4,1
856_refined.npy,1,1
952_refined.npy,1,1
66_refined.npy,1,1
778_refined.npy,3,2
760_refined.npy,3,2
695_refined.npy,2,2
953_refined.npy,2,1
380_refined.npy,3,2
497_refined.npy,2,2
198_refined.npy,2,2
526_refined.npy,2,2
504_refined.npy,4,1
106_refined.npy,2,2
506_refined.npy,2,2
160_refined.npy,2,2
601_refined.npy,3,2
48_refined.npy,2,2
936_refined.npy,1,1
89_refined.npy,1,1
147_refined.npy,1,1
549_refined.npy,2,2
653_refined.npy,2,1
22_refined.npy,2,1
11_refined.npy,1,1
408_refined.npy,3,2
634_refined.npy,1,1
888_refined.npy,1,1
503_refined.npy,1,1
414_refined.npy,1,1
849_refined.npy,1,1
997_refined.npy,2,2
890_refined.npy,4,2
255_refined.npy,1,1
586_refined.npy,2,2
899_refined.npy,5,2
327_refined.npy,2,2
161_refined.npy,4,2
847_refined.npy,3,2
317_refined.npy,2,2
226_refined.npy,1,1
853_refined.npy,2,1
679_refined.npy,2,2
966_refined.npy,1,1
180_refined.npy,2,2
830_refined.npy,4,1
42_refined.npy,2,2
397_refined.npy,2,2
848_refined.npy,3,2
978_refined.npy,2,1
837_refined.npy,1,1
654_refined.npy,1,1
71_refined.npy,1,1
92_refined.npy,2,2
603_refined.npy,3,2
429_refined.npy,1,1
768_refined.npy,1,1
171_refined.npy,2,2
846_refined.npy,4,2
469_refined.npy,1,1
902_refined.npy,1,1
203_refined.npy,2,2
84_refined.npy,2,2
827_refined.npy,2,2
698_refined.npy,1,1
696_refined.npy,2,1
864_refined.npy,1,1
865_refined.npy,2,1
569_refined.npy,1,1
257_refined.npy,1,1
193_refined.npy,3,2
871_refined.npy,3,2
897_refined.npy,1,1
194_refined.npy,1,1
464_refined.npy,1,1
771_refined.npy,3,1
873_refined.npy,7,2
191_refined.npy,4,2
181_refined.npy,4,2
866_refined.npy,2,2
736_refined.npy,2,1
187_refined.npy,1,1
359_refined.npy,1,1
63_refined.npy,3,2
991_refined.npy,2,2
512_refined.npy,2,2
588_refined.npy,7,2
646_refined.npy,1,1
387_refined.npy,2,2
511_refined.npy,1,1
615_refined.npy,4,2
474_refined.npy,1,1
795_refined.npy,2,2
786_refined.npy,2,2
999_refined.npy,3,2
214_refined.npy,3,2
270_refined.npy,1,1
289_refined.npy,2,2
766_refined.npy,2,2
717_refined.npy,2,1
587_refined.npy,2,2
905_refined.npy,3,2
182_refined.npy,1,1
609_refined.npy,5,2
913_refined.npy,2,2
855_refined.npy,1,1
296_refined.npy,3,1
80_refined.npy,1,1
377_refined.npy,1,1
56_refined.npy,1,1
382_refined.npy,1,1
133_refined.npy,2,2
444_refined.npy,3,2
799_refined.npy,2,2
746_refined.npy,1,1
79_refined.npy,2,1
236_refined.npy,1,1
315_refined.npy,2,2
453_refined.npy,2,2
554_refined.npy,4,2
1000_refined.npy,2,2
977_refined.npy,2,2
225_refined.npy,2,2
486_refined.npy,2,2
251_refined.npy,3,2
645_refined.npy,2,2
301_refined.npy,1,1
374_refined.npy,1,1
740_refined.npy,1,1
934_refined.npy,2,2
237_refined.npy,2,2
520_refined.npy,1,1
796_refined.npy,2,1
487_refined.npy,2,2
894_refined.npy,2,1
499_refined.npy,5,2
131_refined.npy,2,2
728_refined.npy,3,2
950_refined.npy,1,1
338_refined.npy,2,2
641_refined.npy,4,2
901_refined.npy,1,1
730_refined.npy,3,2
163_refined.npy,1,1
546_refined.npy,2,2
9_refined.npy,2,2
86_refined.npy,1,1
665_refined.npy,4,2
710_refined.npy,2,2
418_refined.npy,2,2
734_refined.npy,4,1
756_refined.npy,2,2
896_refined.npy,1,1
403_refined.npy,1,1
908_refined.npy,1,1
466_refined.npy,5,2
82_refined.npy,4,2
947_refined.npy,2,2
987_refined.npy,2,2
137_refined.npy,1,1
701_refined.npy,2,2
384_refined.npy,3,2
614_refined.npy,1,1
968_refined.npy,2,2
986_refined.npy,1,1
391_refined.npy,1,1
400_refined.npy,1,1
477_refined.npy,4,2
801_refined.npy,2,1
119_refined.npy,1,1
247_refined.npy,1,1
341_refined.npy,5,2
211_refined.npy,1,1
216_refined.npy,2,2
536_refined.npy,1,1
426_refined.npy,2,2
604_refined.npy,2,2
21_refined.npy,1,1
353_refined.npy,2,2
983_refined.npy,2,2
779_refined.npy,2,2
924_refined.npy,2,2
842_refined.npy,6,2
283_refined.npy,2,2
124_refined.npy,1,1
501_refined.npy,6,2
752_refined.npy,3,2
929_refined.npy,2,2
19_refined.npy,1,1
223_refined.npy,2,2
938_refined.npy,2,2
677_refined.npy,1,1
861_refined.npy,2,1
52_refined.npy,1,1
235_refined.npy,1,1
813_refined.npy,1,1
867_refined.npy,2,1
774_refined.npy,2,2
277_refined.npy,1,1
149_refined.npy,1,1
720_refined.npy,1,1
103_refined.npy,2,2
396_refined.npy,3,2
642_refined.npy,2,1
468_refined.npy,1,1
680_refined.npy,2,2
105_refined.npy,3,2
508_refined.npy,1,1
24_refined.npy,1,1
992_refined.npy,2,2
942_refined.npy,2,1
87_refined.npy,2,2
185_refined.npy,1,1
127_refined.npy,2,2
375_refined.npy,3,1
781_refined.npy,1,1
916_refined.npy,1,1
7_refined.npy,2,2
971_refined.npy,2,2
491_refined.npy,4,2
551_refined.npy,1,1
672_refined.npy,2,2
975_refined.npy,1,1
892_refined.npy,1,1
493_refined.npy,2,2
502_refined.npy,3,2
878_refined.npy,4,1
178_refined.npy,1,1
207_refined.npy,3,1
360_refined.npy,2,2
656_refined.npy,3,2
5_refined.npy,2,2
874_refined.npy,1,1
791_refined.npy,2,1
421_refined.npy,1,1
154_refined.npy,4,2
770_refined.npy,1,1
750_refined.npy,3,2
195_refined.npy,3,2
895_refined.npy,2,2
324_refined.npy,2,2
904_refined.npy,3,1
794_refined.npy,2,2
337_refined.npy,4,2
522_refined.npy,4,2
363_refined.npy,1,1
964_refined.npy,5,2
951_refined.npy,1,1
75_refined.npy,1,1
12_refined.npy,1,1
260_refined.npy,3,2
378_refined.npy,1,1
803_refined.npy,3,2
201_refined.npy,1,1
788_refined.npy,6,2
727_refined.npy,4,2
911_refined.npy,1,1
649_refined.npy,2,2
460_refined.npy,1,1
624_refined.npy,2,2
62_refined.npy,1,1
167_refined.npy,1,1
311_refined.npy,2,2
909_refined.npy,1,1
298_refined.npy,1,1
293_refined.npy,1,1
342_refined.npy,2,2
213_refined.npy,2,2
169_refined.npy,2,2
69_refined.npy,2,2
559_refined.npy,4,2
748_refined.npy,3,2
815_refined.npy,2,2
560_refined.npy,2,2
202_refined.npy,4,2
666_refined.npy,1,1
229_refined.npy,1,1
271_refined.npy,3,2
685_refined.npy,1,1
632_refined.npy,3,2
660_refined.npy,1,1
78_refined.npy,2,2
529_refined.npy,2,1
108_refined.npy,1,1
222_refined.npy,2,2
100_refined.npy,1,1
392_refined.npy,4,2
989_refined.npy,1,1
49_refined.npy,1,1
937_refined.npy,2,2
859_refined.npy,2,2
395_refined.npy,2,1
707_refined.npy,1,1
713_refined.npy,2,2
475_refined.npy,4,1
472_refined.npy,2,2
233_refined.npy,2,2
34_refined.npy,1,1
777_refined.npy,1,1
268_refined.npy,1,1
388_refined.npy,2,2
492_refined.npy,2,2
389_refined.npy,3,2
860_refined.npy,2,1
749_refined.npy,3,2
918_refined.npy,3,2
945_refined.npy,1,1
948_refined.npy,1,1
451_refined.npy,2,2
390_refined.npy,3,2
329_refined.npy,1,1
764_refined.npy,1,1
519_refined.npy,2,2
85_refined.npy,3,2
643_refined.npy,1,1
372_refined.npy,2,1
471_refined.npy,1,1
35_refined.npy,2,2
303_refined.npy,7,2
114_refined.npy,1,1
759_refined.npy,1,1
490_refined.npy,2,2
370_refined.npy,2,2
494_refined.npy,4,1
373_refined.npy,2,1
792_refined.npy,2,2
762_refined.npy,1,1
57_refined.npy,1,1
620_refined.npy,1,1
452_refined.npy,2,2
851_refined.npy,8,2
134_refined.npy,3,2
61_refined.npy,1,1
381_refined.npy,2,1
761_refined.npy,1,1
557_refined.npy,1,1
651_refined.npy,1,1
465_refined.npy,2,2
282_refined.npy,4,2
275_refined.npy,1,1
115_refined.npy,2,1
644_refined.npy,2,2
264_refined.npy,2,2
566_refined.npy,1,1
206_refined.npy,1,1
259_refined.npy,1,1
121_refined.npy,1,1
4_refined.npy,2,2
111_refined.npy,1,1
514_refined.npy,1,1
428_refined.npy,1,1
354_refined.npy,1,1
120_refined.npy,1,1
825_refined.npy,2,1
595_refined.npy,2,2
433_refined.npy,2,1
362_refined.npy,2,2
613_refined.npy,1,1
590_refined.npy,1,1
470_refined.npy,1,1
923_refined.npy,1,1
242_refined.npy,1,1
517_refined.npy,1,1
352_refined.npy,1,1
416_refined.npy,3,1
928_refined.npy,1,1
330_refined.npy,2,2
58_refined.npy,4,2
955_refined.npy,2,1
139_refined.npy,1,1
405_refined.npy,2,2
46_refined.npy,2,1
254_refined.npy,2,2
258_refined.npy,1,1
700_refined.npy,6,2
671_refined.npy,2,2
507_refined.npy,2,2
943_refined.npy,4,2
553_refined.npy,1,1
640_refined.npy,2,1
612_refined.npy,2,2
932_refined.npy,3,2
417_refined.npy,3,2
358_refined.npy,2,2
478_refined.npy,2,2
626_refined.npy,2,2
821_refined.npy,1,1
165_refined.npy,3,2
833_refined.npy,3,1
308_refined.npy,6,2
461_refined.npy,2,1
818_refined.npy,2,2
434_refined.npy,2,1
757_refined.npy,2,2
636_refined.npy,1,1
420_refined.npy,2,1
305_refined.npy,5,2
118_refined.npy,1,1
599_refined.npy,2,2
563_refined.npy,2,2
505_refined.npy,1,1
745_refined.npy,1,1
240_refined.npy,2,2
893_refined.npy,1,1
944_refined.npy,1,1
726_refined.npy,3,2
616_refined.npy,1,1
402_refined.npy,1,1
447_refined.npy,3,1
776_refined.npy,3,1
351_refined.npy,2,2
83_refined.npy,1,1
998_refined.npy,2,2
323_refined.npy,1,1
304_refined.npy,4,1
828_refined.npy,5,2
820_refined.npy,3,2
561_refined.npy,1,1
564_refined.npy,1,1
409_refined.npy,3,2
638_refined.npy,4,2
543_refined.npy,3,2
635_refined.npy,2,2
467_refined.npy,2,2
857_refined.npy,1,1
593_refined.npy,4,1
144_refined.npy,2,1
272_refined.npy,1,1
435_refined.npy,4,2
690_refined.npy,4,2
93_refined.npy,2,2
336_refined.npy,1,1
376_refined.npy,1,1
332_refined.npy,3,2
101_refined.npy,2,1
331_refined.npy,2,1
176_refined.npy,2,2
854_refined.npy,1,1
162_refined.npy,3,2
436_refined.npy,7,2
174_refined.npy,4,1
631_refined.npy,3,1
834_refined.npy,2,2
747_refined.npy,1,1
840_refined.npy,1,1
725_refined.npy,3,2
170_refined.npy,3,2
138_refined.npy,2,2
385_refined.npy,4,2
625_refined.npy,2,1
88_refined.npy,1,1
805_refined.npy,1,1
881_refined.npy,2,2
449_refined.npy,1,1
28_refined.npy,1,1
939_refined.npy,2,2
344_refined.npy,4,2
699_refined.npy,1,1
295_refined.npy,2,2
349_refined.npy,2,1
958_refined.npy,2,2
702_refined.npy,2,1
960_refined.npy,1,1
166_refined.npy,2,1
485_refined.npy,2,2
509_refined.npy,1,1
102_refined.npy,2,2
538_refined.npy,1,1
280_refined.npy,1,1
684_refined.npy,2,1
150_refined.npy,1,1
676_refined.npy,1,1
18_refined.npy,2,2
814_refined.npy,5,2
829_refined.npy,1,1
933_refined.npy,2,2
782_refined.npy,2,1
621_refined.npy,1,1
686_refined.npy,1,1
77_refined.npy,3,2
348_refined.npy,2,2
785_refined.npy,4,2
797_refined.npy,2,2
23_refined.npy,3,1
215_refined.npy,1,1
67_refined.npy,1,1
691_refined.npy,2,2
622_refined.npy,1,1
113_refined.npy,3,1
313_refined.npy,3,2
70_refined.npy,1,1
852_refined.npy,2,1
956_refined.npy,3,2
440_refined.npy,1,1
970_refined.npy,2,2
25_refined.npy,3,2
875_refined.npy,2,2
68_refined.npy,2,2
192_refined.npy,3,2
8_refined.npy,3,1
683_refined.npy,4,2
540_refined.npy,1,1
531_refined.npy,1,1
870_refined.npy,1,1
190_refined.npy,2,2
27_refined.npy,2,2
371_refined.npy,2,2
179_refined.npy,2,2
743_refined.npy,1,1
880_refined.npy,2,2
367_refined.npy,1,1
931_refined.npy,2,2
724_refined.npy,2,1
142_refined.npy,3,1
29_refined.npy,1,1
883_refined.npy,4,2
927_refined.npy,2,1
