filename,class_id,class_name,cc_count,significant_cc,main_ratio,voxel_count
100.nii.img.nii.gz,10,PV,3,3,0.5419311445391819,391022
1.nii.img.nii.gz,1,Myocardium,1,1,1.0,1759668
1.nii.img.nii.gz,2,LA,1,1,1.0,1118294
1.nii.img.nii.gz,3,LV,1,1,1.0,1584805
1.nii.img.nii.gz,4,RA,1,1,1.0,1105996
1.nii.img.nii.gz,5,RV,1,1,1.0,2061870
1.nii.img.nii.gz,6,Aorta,2,2,0.5411940684737737,2287708
1.nii.img.nii.gz,7,PA,1,1,1.0,988763
1.nii.img.nii.gz,8,LAA,1,1,1.0,116916
1.nii.img.nii.gz,9,Coronary,2,2,0.5775510204081633,77910
1.nii.img.nii.gz,10,PV,3,3,0.5243466447391941,335652
10.nii.img.nii.gz,1,Myocardium,1,1,1.0,1879743
10.nii.img.nii.gz,2,LA,1,1,1.0,1117974
10.nii.img.nii.gz,3,LV,1,1,1.0,1924953
10.nii.img.nii.gz,4,RA,1,1,1.0,1186107
10.nii.img.nii.gz,5,RV,1,1,1.0,2631242
10.nii.img.nii.gz,6,Aorta,2,2,0.5171304563714625,1671555
10.nii.img.nii.gz,7,PA,1,1,1.0,944946
10.nii.img.nii.gz,8,LAA,1,1,1.0,242598
10.nii.img.nii.gz,9,Coronary,2,2,0.5193447719811135,86199
10.nii.img.nii.gz,10,PV,2,2,0.5054660200343082,472190
105.nii.img.nii.gz,1,Myocardium,1,1,1.0,2015210
105.nii.img.nii.gz,2,LA,1,1,1.0,2331747
105.nii.img.nii.gz,3,LV,1,1,1.0,2149073
105.nii.img.nii.gz,4,RA,1,1,1.0,2988440
105.nii.img.nii.gz,5,RV,1,1,1.0,2841696
105.nii.img.nii.gz,6,Aorta,2,2,0.586063693770191,2459016
105.nii.img.nii.gz,7,PA,2,2,0.9403021891859827,851321
105.nii.img.nii.gz,8,LAA,1,1,1.0,319265
105.nii.img.nii.gz,9,Coronary,2,2,0.5714457132572046,100006
105.nii.img.nii.gz,10,PV,2,2,0.6080827621744722,457987
106.nii.img.nii.gz,1,Myocardium,1,1,1.0,1510838
106.nii.img.nii.gz,2,LA,1,1,1.0,706086
106.nii.img.nii.gz,3,LV,1,1,1.0,1677943
106.nii.img.nii.gz,4,RA,1,1,1.0,1035671
106.nii.img.nii.gz,5,RV,1,1,1.0,1892389
106.nii.img.nii.gz,6,Aorta,2,2,0.5911937579809209,1065040
106.nii.img.nii.gz,7,PA,2,2,0.7027266430175689,238205
106.nii.img.nii.gz,8,LAA,1,1,1.0,127584
106.nii.img.nii.gz,9,Coronary,2,2,0.6375680669000389,123408
106.nii.img.nii.gz,10,PV,2,2,0.5553872318982079,317510
107.nii.img.nii.gz,1,Myocardium,1,1,1.0,1667316
107.nii.img.nii.gz,2,LA,1,1,1.0,1145267
107.nii.img.nii.gz,3,LV,1,1,1.0,1735304
107.nii.img.nii.gz,4,RA,1,1,1.0,1733781
107.nii.img.nii.gz,5,RV,1,1,1.0,2439612
107.nii.img.nii.gz,6,Aorta,2,2,0.5526607259060545,1505980
107.nii.img.nii.gz,7,PA,1,1,1.0,836875
107.nii.img.nii.gz,8,LAA,1,1,1.0,196549
107.nii.img.nii.gz,9,Coronary,2,2,0.5061016393028861,79241
107.nii.img.nii.gz,10,PV,2,2,0.516774725597027,289811
108.nii.img.nii.gz,1,Myocardium,1,1,1.0,1675483
108.nii.img.nii.gz,2,LA,1,1,1.0,1504704
108.nii.img.nii.gz,3,LV,1,1,1.0,1865207
108.nii.img.nii.gz,4,RA,1,1,1.0,1638701
108.nii.img.nii.gz,5,RV,1,1,1.0,2179130
108.nii.img.nii.gz,6,Aorta,2,2,0.6017738221746202,2387387
108.nii.img.nii.gz,7,PA,1,1,1.0,1019431
108.nii.img.nii.gz,8,LAA,1,1,1.0,160629
108.nii.img.nii.gz,9,Coronary,2,2,0.5072623475213126,65337
108.nii.img.nii.gz,10,PV,2,2,0.5138196985889601,414517
109.nii.img.nii.gz,1,Myocardium,1,1,1.0,1312555
109.nii.img.nii.gz,2,LA,1,1,1.0,777661
109.nii.img.nii.gz,3,LV,1,1,1.0,1506805
109.nii.img.nii.gz,4,RA,1,1,1.0,1537428
109.nii.img.nii.gz,5,RV,1,1,1.0,2061238
109.nii.img.nii.gz,6,Aorta,2,2,0.5593882832457965,1321919
109.nii.img.nii.gz,7,PA,1,1,1.0,563051
109.nii.img.nii.gz,8,LAA,1,1,1.0,119420
109.nii.img.nii.gz,9,Coronary,2,2,0.5571331587624867,51555
109.nii.img.nii.gz,10,PV,2,2,0.5533967215462098,363159
11.nii.img.nii.gz,1,Myocardium,1,1,1.0,1355364
11.nii.img.nii.gz,2,LA,1,1,1.0,726819
11.nii.img.nii.gz,3,LV,1,1,1.0,1594959
11.nii.img.nii.gz,4,RA,1,1,1.0,1152399
11.nii.img.nii.gz,5,RV,1,1,1.0,1947036
11.nii.img.nii.gz,6,Aorta,2,2,0.555420985812862,1198057
11.nii.img.nii.gz,7,PA,1,1,1.0,665362
11.nii.img.nii.gz,8,LAA,1,1,1.0,173669
11.nii.img.nii.gz,9,Coronary,2,2,0.5000593800720479,50522
11.nii.img.nii.gz,10,PV,2,2,0.5041497467574145,314718
112.nii.img.nii.gz,1,Myocardium,1,1,1.0,1873993
112.nii.img.nii.gz,2,LA,1,1,1.0,948694
112.nii.img.nii.gz,3,LV,1,1,1.0,2345347
112.nii.img.nii.gz,4,RA,1,1,1.0,1275056
112.nii.img.nii.gz,5,RV,1,1,1.0,2537253
112.nii.img.nii.gz,6,Aorta,2,2,0.6158740424029353,1042192
112.nii.img.nii.gz,7,PA,2,2,0.6461166498843681,180746
112.nii.img.nii.gz,8,LAA,1,1,1.0,189640
112.nii.img.nii.gz,9,Coronary,2,2,0.5194495258520995,95118
112.nii.img.nii.gz,10,PV,2,2,0.5373718708710358,309551
111.nii.img.nii.gz,1,Myocardium,1,1,1.0,1747808
111.nii.img.nii.gz,2,LA,1,1,1.0,1110607
111.nii.img.nii.gz,3,LV,1,1,1.0,2156566
111.nii.img.nii.gz,4,RA,1,1,1.0,1979173
111.nii.img.nii.gz,5,RV,1,1,1.0,2542267
111.nii.img.nii.gz,6,Aorta,2,2,0.519012617201065,1589576
111.nii.img.nii.gz,7,PA,1,1,1.0,680227
111.nii.img.nii.gz,8,LAA,1,1,1.0,224024
111.nii.img.nii.gz,9,Coronary,2,2,0.7571039646077931,82278
111.nii.img.nii.gz,10,PV,2,2,0.571137058644148,350879
110.nii.img.nii.gz,1,Myocardium,1,1,1.0,1787572
110.nii.img.nii.gz,2,LA,1,1,1.0,1522130
110.nii.img.nii.gz,3,LV,1,1,1.0,2031119
110.nii.img.nii.gz,4,RA,1,1,1.0,1636550
110.nii.img.nii.gz,5,RV,1,1,1.0,2265494
110.nii.img.nii.gz,6,Aorta,2,2,0.5071402264901832,1664443
110.nii.img.nii.gz,7,PA,1,1,1.0,962206
110.nii.img.nii.gz,8,LAA,1,1,1.0,232920
110.nii.img.nii.gz,9,Coronary,2,2,0.563610322716283,76104
110.nii.img.nii.gz,10,PV,2,2,0.5903810003910354,424514
116.nii.img.nii.gz,1,Myocardium,1,1,1.0,1504407
116.nii.img.nii.gz,2,LA,1,1,1.0,1220367
116.nii.img.nii.gz,3,LV,1,1,1.0,1518341
116.nii.img.nii.gz,4,RA,1,1,1.0,1553898
116.nii.img.nii.gz,5,RV,1,1,1.0,1813513
116.nii.img.nii.gz,6,Aorta,2,2,0.5629981740825952,1242663
116.nii.img.nii.gz,7,PA,2,1,0.9764404767411382,64857
116.nii.img.nii.gz,8,LAA,1,1,1.0,75016
116.nii.img.nii.gz,9,Coronary,3,2,0.6528980592654424,76672
116.nii.img.nii.gz,10,PV,2,2,0.5589825362326755,183122
115.nii.img.nii.gz,1,Myocardium,1,1,1.0,2648683
115.nii.img.nii.gz,2,LA,1,1,1.0,1217775
115.nii.img.nii.gz,3,LV,1,1,1.0,2782471
115.nii.img.nii.gz,4,RA,1,1,1.0,1150535
115.nii.img.nii.gz,5,RV,1,1,1.0,2692453
115.nii.img.nii.gz,6,Aorta,2,2,0.5455556507862656,1470114
115.nii.img.nii.gz,7,PA,1,1,1.0,827472
115.nii.img.nii.gz,8,LAA,1,1,1.0,188653
115.nii.img.nii.gz,9,Coronary,2,2,0.5201918706189144,83598
115.nii.img.nii.gz,10,PV,3,3,0.5248478281954896,422713
114.nii.img.nii.gz,1,Myocardium,1,1,1.0,1270263
114.nii.img.nii.gz,2,LA,1,1,1.0,1151180
114.nii.img.nii.gz,3,LV,1,1,1.0,1117947
114.nii.img.nii.gz,4,RA,1,1,1.0,1375924
114.nii.img.nii.gz,5,RV,1,1,1.0,1428492
114.nii.img.nii.gz,6,Aorta,2,2,0.577201331663619,1103582
114.nii.img.nii.gz,7,PA,1,1,1.0,771408
114.nii.img.nii.gz,8,LAA,1,1,1.0,175181
114.nii.img.nii.gz,9,Coronary,2,2,0.8061545372866128,57876
114.nii.img.nii.gz,10,PV,3,3,0.41638086563556426,285455
113.nii.img.nii.gz,1,Myocardium,1,1,1.0,1688964
113.nii.img.nii.gz,2,LA,1,1,1.0,1156886
113.nii.img.nii.gz,3,LV,1,1,1.0,1452116
113.nii.img.nii.gz,4,RA,1,1,1.0,1163056
113.nii.img.nii.gz,5,RV,1,1,1.0,1942650
113.nii.img.nii.gz,6,Aorta,2,2,0.5406999306302592,1989340
113.nii.img.nii.gz,7,PA,1,1,1.0,667624
113.nii.img.nii.gz,8,LAA,1,1,1.0,73994
113.nii.img.nii.gz,9,Coronary,2,2,0.6274401127289807,106450
113.nii.img.nii.gz,10,PV,3,3,0.60959156987924,390030
118.nii.img.nii.gz,1,Myocardium,1,1,1.0,2198692
118.nii.img.nii.gz,2,LA,1,1,1.0,1439520
118.nii.img.nii.gz,3,LV,1,1,1.0,1922327
118.nii.img.nii.gz,4,RA,1,1,1.0,1569184
118.nii.img.nii.gz,5,RV,1,1,1.0,2525447
118.nii.img.nii.gz,6,Aorta,2,2,0.5198211521926054,2035250
118.nii.img.nii.gz,7,PA,1,1,1.0,1118327
118.nii.img.nii.gz,8,LAA,1,1,1.0,117451
118.nii.img.nii.gz,9,Coronary,2,2,0.5932809089146797,118647
118.nii.img.nii.gz,10,PV,3,3,0.4326533860666447,452339
120.nii.img.nii.gz,1,Myocardium,1,1,1.0,1522263
120.nii.img.nii.gz,2,LA,1,1,1.0,1019568
120.nii.img.nii.gz,3,LV,1,1,1.0,1681224
120.nii.img.nii.gz,4,RA,1,1,1.0,1305165
120.nii.img.nii.gz,5,RV,1,1,1.0,2105169
120.nii.img.nii.gz,6,Aorta,2,2,0.5041554144372077,1290485
120.nii.img.nii.gz,7,PA,1,1,1.0,676841
120.nii.img.nii.gz,8,LAA,1,1,1.0,108855
120.nii.img.nii.gz,9,Coronary,2,2,0.516472565264968,51176
120.nii.img.nii.gz,10,PV,2,2,0.5050414908187232,322722
117.nii.img.nii.gz,1,Myocardium,1,1,1.0,1413191
117.nii.img.nii.gz,2,LA,1,1,1.0,926129
117.nii.img.nii.gz,3,LV,1,1,1.0,1324767
117.nii.img.nii.gz,4,RA,1,1,1.0,1190856
117.nii.img.nii.gz,5,RV,1,1,1.0,1801464
117.nii.img.nii.gz,6,Aorta,2,2,0.539334691679951,1894460
117.nii.img.nii.gz,7,PA,1,1,1.0,781504
117.nii.img.nii.gz,8,LAA,1,1,1.0,136582
117.nii.img.nii.gz,9,Coronary,1,1,1.0,133434
117.nii.img.nii.gz,10,PV,2,2,0.5440452430273289,370267
121.nii.img.nii.gz,1,Myocardium,1,1,1.0,1757583
121.nii.img.nii.gz,2,LA,1,1,1.0,989071
121.nii.img.nii.gz,3,LV,1,1,1.0,1980739
121.nii.img.nii.gz,4,RA,1,1,1.0,1343446
121.nii.img.nii.gz,5,RV,1,1,1.0,2310782
121.nii.img.nii.gz,6,Aorta,2,2,0.5893207308056206,1267259
121.nii.img.nii.gz,7,PA,1,1,1.0,589823
121.nii.img.nii.gz,8,LAA,1,1,1.0,139508
121.nii.img.nii.gz,9,Coronary,2,2,0.6944373284537969,54650
121.nii.img.nii.gz,10,PV,2,2,0.5408234383066598,309920
122.nii.img.nii.gz,1,Myocardium,1,1,1.0,1771087
122.nii.img.nii.gz,2,LA,1,1,1.0,1142685
122.nii.img.nii.gz,3,LV,1,1,1.0,1294656
122.nii.img.nii.gz,4,RA,1,1,1.0,1228773
122.nii.img.nii.gz,5,RV,1,1,1.0,1873839
122.nii.img.nii.gz,6,Aorta,2,2,0.5601256159989804,1506496
122.nii.img.nii.gz,7,PA,1,1,1.0,613294
122.nii.img.nii.gz,8,LAA,1,1,1.0,161434
122.nii.img.nii.gz,9,Coronary,2,2,0.587219797170895,60938
122.nii.img.nii.gz,10,PV,2,2,0.5868164869122797,378943
12.nii.img.nii.gz,1,Myocardium,1,1,1.0,1322471
12.nii.img.nii.gz,2,LA,1,1,1.0,1172835
12.nii.img.nii.gz,3,LV,1,1,1.0,1488383
12.nii.img.nii.gz,4,RA,1,1,1.0,1501786
12.nii.img.nii.gz,5,RV,1,1,1.0,1909440
12.nii.img.nii.gz,6,Aorta,2,2,0.510673192851551,1721884
12.nii.img.nii.gz,7,PA,1,1,1.0,928412
12.nii.img.nii.gz,8,LAA,1,1,1.0,166993
12.nii.img.nii.gz,9,Coronary,2,2,0.5066915058285276,73003
12.nii.img.nii.gz,10,PV,2,2,0.5339691144654714,321704
119.nii.img.nii.gz,1,Myocardium,1,1,1.0,1586312
119.nii.img.nii.gz,2,LA,1,1,1.0,1102999
119.nii.img.nii.gz,3,LV,1,1,1.0,1379938
119.nii.img.nii.gz,4,RA,1,1,1.0,1183614
119.nii.img.nii.gz,5,RV,1,1,1.0,1845944
119.nii.img.nii.gz,6,Aorta,2,2,0.5171437260227189,2084786
119.nii.img.nii.gz,7,PA,1,1,1.0,984753
119.nii.img.nii.gz,8,LAA,1,1,1.0,135606
119.nii.img.nii.gz,9,Coronary,2,2,0.5330980734991524,93797
119.nii.img.nii.gz,10,PV,3,3,0.49799038780500976,259254
123.nii.img.nii.gz,1,Myocardium,1,1,1.0,1463094
123.nii.img.nii.gz,2,LA,1,1,1.0,810363
123.nii.img.nii.gz,3,LV,1,1,1.0,1453838
123.nii.img.nii.gz,4,RA,1,1,1.0,1022509
123.nii.img.nii.gz,5,RV,1,1,1.0,1833847
123.nii.img.nii.gz,6,Aorta,2,2,0.5510764941375156,1353607
123.nii.img.nii.gz,7,PA,1,1,1.0,580336
123.nii.img.nii.gz,8,LAA,1,1,1.0,199084
123.nii.img.nii.gz,9,Coronary,2,2,0.5790166228055564,60038
123.nii.img.nii.gz,10,PV,2,2,0.5168343412749425,281597
124.nii.img.nii.gz,1,Myocardium,1,1,1.0,1263179
124.nii.img.nii.gz,2,LA,1,1,1.0,1282627
124.nii.img.nii.gz,3,LV,1,1,1.0,1274754
124.nii.img.nii.gz,4,RA,1,1,1.0,1621834
124.nii.img.nii.gz,5,RV,1,1,1.0,1800995
124.nii.img.nii.gz,6,Aorta,2,2,0.517707527667207,1746743
124.nii.img.nii.gz,7,PA,2,1,0.9787731356126296,467191
124.nii.img.nii.gz,8,LAA,1,1,1.0,245775
124.nii.img.nii.gz,9,Coronary,2,2,0.5333272238514174,65472
124.nii.img.nii.gz,10,PV,2,2,0.5188122938010071,287950
125.nii.img.nii.gz,1,Myocardium,1,1,1.0,1622579
125.nii.img.nii.gz,2,LA,1,1,1.0,1340427
125.nii.img.nii.gz,3,LV,1,1,1.0,1479990
125.nii.img.nii.gz,4,RA,1,1,1.0,935048
125.nii.img.nii.gz,5,RV,1,1,1.0,1337686
125.nii.img.nii.gz,6,Aorta,2,2,0.5781494334954084,2198570
125.nii.img.nii.gz,7,PA,1,1,1.0,993409
125.nii.img.nii.gz,8,LAA,1,1,1.0,286765
125.nii.img.nii.gz,9,Coronary,2,2,0.5263862406348105,103842
125.nii.img.nii.gz,10,PV,2,2,0.535856231336069,279282
127.nii.img.nii.gz,1,Myocardium,1,1,1.0,1565745
127.nii.img.nii.gz,2,LA,1,1,1.0,590398
127.nii.img.nii.gz,3,LV,1,1,1.0,1733925
127.nii.img.nii.gz,4,RA,1,1,1.0,919202
127.nii.img.nii.gz,5,RV,1,1,1.0,2201684
127.nii.img.nii.gz,6,Aorta,2,2,0.5433598664670711,795609
127.nii.img.nii.gz,7,PA,2,2,0.8819600915376994,283599
127.nii.img.nii.gz,8,LAA,1,1,1.0,67651
127.nii.img.nii.gz,9,Coronary,2,2,0.507505013470537,49367
127.nii.img.nii.gz,10,PV,3,3,0.5023466115210038,285305
128.nii.img.nii.gz,1,Myocardium,1,1,1.0,1658866
128.nii.img.nii.gz,2,LA,1,1,1.0,918851
128.nii.img.nii.gz,3,LV,1,1,1.0,1754357
128.nii.img.nii.gz,4,RA,1,1,1.0,1230524
128.nii.img.nii.gz,5,RV,1,1,1.0,1887052
128.nii.img.nii.gz,6,Aorta,2,2,0.631060189581355,1200540
128.nii.img.nii.gz,7,PA,2,2,0.940757268732497,439210
128.nii.img.nii.gz,8,LAA,1,1,1.0,114239
128.nii.img.nii.gz,9,Coronary,2,2,0.5170146281162008,58244
128.nii.img.nii.gz,10,PV,3,3,0.4948524248395711,411553
126.nii.img.nii.gz,1,Myocardium,1,1,1.0,1484943
126.nii.img.nii.gz,2,LA,1,1,1.0,1059181
126.nii.img.nii.gz,3,LV,1,1,1.0,1463163
126.nii.img.nii.gz,4,RA,1,1,1.0,1304260
126.nii.img.nii.gz,5,RV,1,1,1.0,1973153
126.nii.img.nii.gz,6,Aorta,2,2,0.5646993255688431,1365447
126.nii.img.nii.gz,7,PA,2,2,0.8896162448669926,482417
126.nii.img.nii.gz,8,LAA,1,1,1.0,91313
126.nii.img.nii.gz,9,Coronary,3,2,0.5063135261923377,102320
126.nii.img.nii.gz,10,PV,2,2,0.5241494131059083,299117
13.nii.img.nii.gz,1,Myocardium,1,1,1.0,1329578
13.nii.img.nii.gz,2,LA,1,1,1.0,1314855
13.nii.img.nii.gz,3,LV,1,1,1.0,651312
13.nii.img.nii.gz,4,RA,1,1,1.0,1383972
13.nii.img.nii.gz,5,RV,1,1,1.0,1037181
13.nii.img.nii.gz,6,Aorta,2,2,0.5419196322010855,1156284
13.nii.img.nii.gz,7,PA,2,1,0.9941703838971384,387161
13.nii.img.nii.gz,8,LAA,1,1,1.0,153610
13.nii.img.nii.gz,9,Coronary,2,2,0.6331113813520464,100322
13.nii.img.nii.gz,10,PV,2,2,0.5487325760621901,238752
129.nii.img.nii.gz,1,Myocardium,1,1,1.0,1527881
129.nii.img.nii.gz,2,LA,1,1,1.0,1167216
129.nii.img.nii.gz,3,LV,1,1,1.0,1405202
129.nii.img.nii.gz,4,RA,1,1,1.0,1309724
129.nii.img.nii.gz,5,RV,1,1,1.0,1931910
129.nii.img.nii.gz,6,Aorta,2,2,0.5215282920691905,1816145
129.nii.img.nii.gz,7,PA,1,1,1.0,855945
129.nii.img.nii.gz,8,LAA,1,1,1.0,92070
129.nii.img.nii.gz,9,Coronary,2,2,0.5542479195131039,96612
129.nii.img.nii.gz,10,PV,2,2,0.5381636898756637,287446
131.nii.img.nii.gz,1,Myocardium,1,1,1.0,1433245
131.nii.img.nii.gz,2,LA,1,1,1.0,1003945
131.nii.img.nii.gz,3,LV,1,1,1.0,1648799
131.nii.img.nii.gz,4,RA,1,1,1.0,1070431
131.nii.img.nii.gz,5,RV,1,1,1.0,1725809
131.nii.img.nii.gz,6,Aorta,2,2,0.5866321393407165,1507212
131.nii.img.nii.gz,7,PA,2,2,0.9061733383947851,489978
131.nii.img.nii.gz,8,LAA,1,1,1.0,114871
131.nii.img.nii.gz,9,Coronary,2,2,0.7466677962272676,70824
131.nii.img.nii.gz,10,PV,2,2,0.5010433613920917,282740
134.nii.img.nii.gz,1,Myocardium,1,1,1.0,1461211
134.nii.img.nii.gz,2,LA,1,1,1.0,991280
134.nii.img.nii.gz,3,LV,1,1,1.0,1328487
134.nii.img.nii.gz,4,RA,1,1,1.0,723028
134.nii.img.nii.gz,5,RV,1,1,1.0,1565770
134.nii.img.nii.gz,6,Aorta,2,2,0.5688239514508672,1173574
134.nii.img.nii.gz,7,PA,2,1,0.955539371374381,513533
134.nii.img.nii.gz,8,LAA,1,1,1.0,173166
134.nii.img.nii.gz,9,Coronary,2,2,0.9063816699984623,65030
134.nii.img.nii.gz,10,PV,3,3,0.560825964264788,296962
132.nii.img.nii.gz,1,Myocardium,1,1,1.0,1579265
132.nii.img.nii.gz,2,LA,1,1,1.0,1538329
132.nii.img.nii.gz,3,LV,1,1,1.0,1886815
132.nii.img.nii.gz,4,RA,1,1,1.0,1396326
132.nii.img.nii.gz,5,RV,1,1,1.0,2179108
132.nii.img.nii.gz,6,Aorta,2,2,0.5695315053841388,1462258
132.nii.img.nii.gz,7,PA,1,1,1.0,899389
132.nii.img.nii.gz,8,LAA,1,1,1.0,133927
132.nii.img.nii.gz,9,Coronary,2,2,0.5142506895494944,78312
132.nii.img.nii.gz,10,PV,2,2,0.5994385897630519,375483
133.nii.img.nii.gz,1,Myocardium,1,1,1.0,1441900
133.nii.img.nii.gz,2,LA,1,1,1.0,1532069
133.nii.img.nii.gz,3,LV,1,1,1.0,1624538
133.nii.img.nii.gz,4,RA,1,1,1.0,2134312
133.nii.img.nii.gz,5,RV,1,1,1.0,2221432
133.nii.img.nii.gz,6,Aorta,2,2,0.5374546876754098,1380695
133.nii.img.nii.gz,7,PA,2,1,0.9946703577720228,492716
133.nii.img.nii.gz,8,LAA,1,1,1.0,201101
133.nii.img.nii.gz,9,Coronary,2,2,0.6016283713183187,96661
133.nii.img.nii.gz,10,PV,2,2,0.5346850441864394,343318
130.nii.img.nii.gz,1,Myocardium,1,1,1.0,1483468
130.nii.img.nii.gz,2,LA,1,1,1.0,1051816
130.nii.img.nii.gz,3,LV,1,1,1.0,1523329
130.nii.img.nii.gz,4,RA,1,1,1.0,1200304
130.nii.img.nii.gz,5,RV,1,1,1.0,2053096
130.nii.img.nii.gz,6,Aorta,2,2,0.5064904329352665,1626779
130.nii.img.nii.gz,7,PA,1,1,1.0,773754
130.nii.img.nii.gz,8,LAA,1,1,1.0,195106
130.nii.img.nii.gz,9,Coronary,2,2,0.5758062820146911,66571
130.nii.img.nii.gz,10,PV,2,2,0.5176718214552856,287435
138.nii.img.nii.gz,1,Myocardium,1,1,1.0,1563854
138.nii.img.nii.gz,2,LA,1,1,1.0,895945
138.nii.img.nii.gz,3,LV,1,1,1.0,1655707
138.nii.img.nii.gz,4,RA,1,1,1.0,1256123
138.nii.img.nii.gz,5,RV,1,1,1.0,1913758
138.nii.img.nii.gz,6,Aorta,2,2,0.5111363874184194,1395246
138.nii.img.nii.gz,7,PA,2,2,0.9379883584062948,620190
138.nii.img.nii.gz,8,LAA,1,1,1.0,119532
138.nii.img.nii.gz,9,Coronary,2,2,0.5692686300686816,62171
138.nii.img.nii.gz,10,PV,2,2,0.5114985414829387,324302
136.nii.img.nii.gz,1,Myocardium,1,1,1.0,1781900
136.nii.img.nii.gz,2,LA,1,1,1.0,818808
136.nii.img.nii.gz,3,LV,1,1,1.0,1961147
136.nii.img.nii.gz,4,RA,1,1,1.0,978277
136.nii.img.nii.gz,5,RV,1,1,1.0,2553326
136.nii.img.nii.gz,6,Aorta,2,2,0.5113562334028672,1488962
136.nii.img.nii.gz,7,PA,1,1,1.0,822023
136.nii.img.nii.gz,8,LAA,1,1,1.0,153025
136.nii.img.nii.gz,9,Coronary,2,2,0.6043674447106011,107706
136.nii.img.nii.gz,10,PV,2,2,0.5594558331597457,326444
135.nii.img.nii.gz,1,Myocardium,1,1,1.0,1414275
135.nii.img.nii.gz,2,LA,1,1,1.0,974925
135.nii.img.nii.gz,3,LV,1,1,1.0,1526819
135.nii.img.nii.gz,4,RA,1,1,1.0,1110096
135.nii.img.nii.gz,5,RV,1,1,1.0,1909225
