filename,original_cc,final_cc
524_refined.npy,2,2
40_refined.npy,2,2
732_refined.npy,2,2
547_refined.npy,2,2
903_refined.npy,2,2
567_refined.npy,2,2
219_refined.npy,2,2
845_refined.npy,2,2
200_refined.npy,2,2
104_refined.npy,2,2
765_refined.npy,2,2
333_refined.npy,2,2
898_refined.npy,2,2
287_refined.npy,2,2
234_refined.npy,2,2
168_refined.npy,2,2
533_refined.npy,2,2
784_refined.npy,2,2
954_refined.npy,2,2
291_refined.npy,2,2
823_refined.npy,2,2
673_refined.npy,2,2
863_refined.npy,2,2
155_refined.npy,2,2
399_refined.npy,2,2
731_refined.npy,2,2
246_refined.npy,2,2
775_refined.npy,2,2
979_refined.npy,2,2
368_refined.npy,2,2
592_refined.npy,2,2
583_refined.npy,2,2
458_refined.npy,2,2
210_refined.npy,2,2
783_refined.npy,2,2
580_refined.npy,2,2
920_refined.npy,2,2
410_refined.npy,2,2
722_refined.npy,2,2
534_refined.npy,2,2
357_refined.npy,2,2
935_refined.npy,2,2
153_refined.npy,2,2
231_refined.npy,2,2
98_refined.npy,2,2
107_refined.npy,2,2
228_refined.npy,2,2
589_refined.npy,2,2
205_refined.npy,2,2
175_refined.npy,2,2
542_refined.npy,2,2
343_refined.npy,2,2
217_refined.npy,2,2
284_refined.npy,2,2
224_refined.npy,2,2
832_refined.npy,2,2
398_refined.npy,2,2
245_refined.npy,2,2
687_refined.npy,2,2
386_refined.npy,2,2
241_refined.npy,2,2
763_refined.npy,2,2
912_refined.npy,2,2
891_refined.npy,2,2
618_refined.npy,2,2
535_refined.npy,2,2
263_refined.npy,2,2
446_refined.npy,2,2
869_refined.npy,2,2
550_refined.npy,2,2
54_refined.npy,2,2
544_refined.npy,2,2
659_refined.npy,2,2
365_refined.npy,2,2
591_refined.npy,2,2
252_refined.npy,2,2
804_refined.npy,2,2
297_refined.npy,2,2
812_refined.npy,2,2
16_refined.npy,3,2
941_refined.npy,2,2
994_refined.npy,2,2
850_refined.npy,2,2
463_refined.npy,2,2
422_refined.npy,2,2
670_refined.npy,2,2
136_refined.npy,2,2
292_refined.npy,2,2
43_refined.npy,2,2
886_refined.npy,2,2
172_refined.npy,2,2
256_refined.npy,2,2
973_refined.npy,2,2
290_refined.npy,2,2
425_refined.npy,2,2
513_refined.npy,2,2
47_refined.npy,2,2
858_refined.npy,2,2
442_refined.npy,3,2
562_refined.npy,2,2
312_refined.npy,2,2
443_refined.npy,2,2
15_refined.npy,2,2
232_refined.npy,2,2
575_refined.npy,2,2
261_refined.npy,1,1
709_refined.npy,2,2
988_refined.npy,2,2
140_refined.npy,2,2
53_refined.npy,2,2
294_refined.npy,2,2
780_refined.npy,2,2
209_refined.npy,2,2
523_refined.npy,2,2
648_refined.npy,2,2
681_refined.npy,2,2
6_refined.npy,2,2
2_refined.npy,2,2
739_refined.npy,2,2
838_refined.npy,2,2
577_refined.npy,2,2
158_refined.npy,2,2
413_refined.npy,2,2
996_refined.npy,2,2
981_refined.npy,2,2
110_refined.npy,2,2
50_refined.npy,2,2
915_refined.npy,2,2
307_refined.npy,2,2
807_refined.npy,2,2
126_refined.npy,2,2
532_refined.npy,2,2
274_refined.npy,2,2
218_refined.npy,2,2
961_refined.npy,2,2
558_refined.npy,2,2
32_refined.npy,2,2
541_refined.npy,2,2
984_refined.npy,2,2
704_refined.npy,2,2
459_refined.npy,2,2
309_refined.npy,2,2
769_refined.npy,2,2
455_refined.npy,2,2
412_refined.npy,2,2
719_refined.npy,2,2
221_refined.npy,2,2
790_refined.npy,2,2
810_refined.npy,2,2
518_refined.npy,2,2
703_refined.npy,2,2
152_refined.npy,2,2
340_refined.npy,2,2
73_refined.npy,2,2
411_refined.npy,2,2
537_refined.npy,2,2
355_refined.npy,2,2
721_refined.npy,2,2
423_refined.npy,2,2
1_refined.npy,2,2
164_refined.npy,2,2
693_refined.npy,2,2
802_refined.npy,2,2
959_refined.npy,3,2
692_refined.npy,2,2
967_refined.npy,2,2
500_refined.npy,3,2
314_refined.npy,2,2
109_refined.npy,2,2
990_refined.npy,2,2
55_refined.npy,2,2
310_refined.npy,2,2
741_refined.npy,2,2
521_refined.npy,2,2
496_refined.npy,2,2
839_refined.npy,2,2
51_refined.npy,3,2
159_refined.npy,2,2
906_refined.npy,2,2
925_refined.npy,2,2
441_refined.npy,2,2
285_refined.npy,2,2
628_refined.npy,2,2
993_refined.npy,2,2
661_refined.npy,2,2
91_refined.npy,2,2
197_refined.npy,2,2
568_refined.npy,2,2
276_refined.npy,2,2
199_refined.npy,2,2
383_refined.npy,1,1
751_refined.npy,2,2
793_refined.npy,2,2
611_refined.npy,2,2
243_refined.npy,2,2
809_refined.npy,2,2
346_refined.npy,2,2
483_refined.npy,2,2
729_refined.npy,2,2
117_refined.npy,2,2
926_refined.npy,2,2
448_refined.npy,2,2
306_refined.npy,2,2
430_refined.npy,2,2
173_refined.npy,2,2
320_refined.npy,2,2
754_refined.npy,2,2
495_refined.npy,2,2
733_refined.npy,2,2
876_refined.npy,2,2
539_refined.npy,2,2
316_refined.npy,2,2
995_refined.npy,2,2
300_refined.npy,2,2
969_refined.npy,2,2
585_refined.npy,2,2
445_refined.npy,2,2
347_refined.npy,1,1
361_refined.npy,2,2
565_refined.npy,2,2
570_refined.npy,2,2
705_refined.npy,2,2
572_refined.npy,2,2
664_refined.npy,2,2
921_refined.npy,2,2
248_refined.npy,2,2
238_refined.npy,2,2
571_refined.npy,2,2
480_refined.npy,2,2
974_refined.npy,2,2
302_refined.npy,2,2
715_refined.npy,2,2
253_refined.npy,2,2
97_refined.npy,2,2
369_refined.npy,2,2
325_refined.npy,2,2
582_refined.npy,2,2
65_refined.npy,2,2
454_refined.npy,2,2
946_refined.npy,2,2
798_refined.npy,2,2
884_refined.npy,2,2
33_refined.npy,2,2
230_refined.npy,2,2
379_refined.npy,2,2
831_refined.npy,2,2
675_refined.npy,1,1
36_refined.npy,2,2
328_refined.npy,2,2
914_refined.npy,2,2
744_refined.npy,2,2
738_refined.npy,2,2
826_refined.npy,2,2
965_refined.npy,2,2
817_refined.npy,2,2
286_refined.npy,2,2
836_refined.npy,2,2
188_refined.npy,2,2
116_refined.npy,2,2
556_refined.npy,2,2
655_refined.npy,2,2
156_refined.npy,2,2
288_refined.npy,2,2
424_refined.npy,2,2
619_refined.npy,2,2
401_refined.npy,2,2
872_refined.npy,2,2
606_refined.npy,2,2
318_refined.npy,2,2
668_refined.npy,2,2
843_refined.npy,2,2
962_refined.npy,2,2
800_refined.npy,2,2
356_refined.npy,2,2
220_refined.npy,2,2
151_refined.npy,2,2
650_refined.npy,2,2
145_refined.npy,2,2
940_refined.npy,2,2
742_refined.npy,2,2
600_refined.npy,2,2
578_refined.npy,2,2
432_refined.npy,2,2
630_refined.npy,2,2
787_refined.npy,2,2
597_refined.npy,2,2
697_refined.npy,2,2
708_refined.npy,2,2
20_refined.npy,2,2
579_refined.npy,2,2
957_refined.npy,2,2
196_refined.npy,2,2
629_refined.npy,2,2
767_refined.npy,2,2
885_refined.npy,2,2
877_refined.npy,2,2
718_refined.npy,2,2
13_refined.npy,2,2
516_refined.npy,2,2
345_refined.npy,2,2
439_refined.npy,2,2
711_refined.npy,2,2
963_refined.npy,2,2
608_refined.npy,2,2
723_refined.npy,2,2
949_refined.npy,2,2
647_refined.npy,2,2
574_refined.npy,2,2
498_refined.npy,2,2
879_refined.npy,2,2
94_refined.npy,2,2
473_refined.npy,2,2
60_refined.npy,2,2
95_refined.npy,2,2
479_refined.npy,2,2
907_refined.npy,2,2
737_refined.npy,2,2
184_refined.npy,2,2
41_refined.npy,2,2
573_refined.npy,2,2
772_refined.npy,2,2
157_refined.npy,2,2
663_refined.npy,2,2
438_refined.npy,2,2
326_refined.npy,2,2
980_refined.npy,2,2
269_refined.npy,2,2
919_refined.npy,2,2
806_refined.npy,2,2
450_refined.npy,2,2
714_refined.npy,2,2
528_refined.npy,2,2
427_refined.npy,2,2
239_refined.npy,2,2
81_refined.npy,2,2
273_refined.npy,2,2
658_refined.npy,2,2
250_refined.npy,2,2
74_refined.npy,2,2
39_refined.npy,2,2
712_refined.npy,2,2
366_refined.npy,2,2
112_refined.npy,2,2
143_refined.npy,2,2
177_refined.npy,2,2
76_refined.npy,2,2
510_refined.npy,2,2
527_refined.npy,2,2
882_refined.npy,2,2
773_refined.npy,2,2
204_refined.npy,2,2
394_refined.npy,2,2
457_refined.npy,2,2
227_refined.npy,2,2
607_refined.npy,2,2
278_refined.npy,2,2
753_refined.npy,2,2
576_refined.npy,2,2
146_refined.npy,2,2
755_refined.npy,2,2
183_refined.npy,2,2
548_refined.npy,2,2
30_refined.npy,2,2
186_refined.npy,2,2
488_refined.npy,2,2
900_refined.npy,2,2
406_refined.npy,2,2
856_refined.npy,2,2
952_refined.npy,2,2
66_refined.npy,2,2
778_refined.npy,2,2
760_refined.npy,2,2
695_refined.npy,2,2
953_refined.npy,2,2
380_refined.npy,2,2
497_refined.npy,2,2
198_refined.npy,2,2
526_refined.npy,2,2
504_refined.npy,1,1
106_refined.npy,2,2
506_refined.npy,2,2
160_refined.npy,2,2
601_refined.npy,2,2
48_refined.npy,2,2
936_refined.npy,2,2
89_refined.npy,2,2
147_refined.npy,2,2
549_refined.npy,2,2
653_refined.npy,1,1
22_refined.npy,2,2
11_refined.npy,2,2
408_refined.npy,2,2
634_refined.npy,2,2
888_refined.npy,2,2
503_refined.npy,2,2
414_refined.npy,2,2
849_refined.npy,2,2
997_refined.npy,2,2
890_refined.npy,2,2
255_refined.npy,2,2
586_refined.npy,2,2
899_refined.npy,2,2
327_refined.npy,2,2
161_refined.npy,2,2
847_refined.npy,2,2
317_refined.npy,2,2
226_refined.npy,2,2
853_refined.npy,2,2
679_refined.npy,2,2
966_refined.npy,2,2
180_refined.npy,2,2
830_refined.npy,2,2
42_refined.npy,2,2
397_refined.npy,2,2
848_refined.npy,2,2
978_refined.npy,2,2
837_refined.npy,2,2
654_refined.npy,2,2
71_refined.npy,2,2
92_refined.npy,2,2
603_refined.npy,2,2
429_refined.npy,2,2
768_refined.npy,2,2
171_refined.npy,2,2
846_refined.npy,2,2
469_refined.npy,2,2
902_refined.npy,2,2
203_refined.npy,2,2
84_refined.npy,2,2
827_refined.npy,2,2
698_refined.npy,2,2
696_refined.npy,2,2
864_refined.npy,2,2
865_refined.npy,2,2
569_refined.npy,2,2
257_refined.npy,2,2
193_refined.npy,2,2
871_refined.npy,2,2
897_refined.npy,2,2
194_refined.npy,2,2
464_refined.npy,2,2
771_refined.npy,2,2
873_refined.npy,2,2
191_refined.npy,2,2
181_refined.npy,2,2
866_refined.npy,2,2
736_refined.npy,2,2
187_refined.npy,2,2
359_refined.npy,2,2
63_refined.npy,2,2
991_refined.npy,2,2
512_refined.npy,2,2
588_refined.npy,2,2
646_refined.npy,2,2
387_refined.npy,2,2
511_refined.npy,2,2
615_refined.npy,2,2
474_refined.npy,2,2
795_refined.npy,2,2
786_refined.npy,2,2
999_refined.npy,2,2
214_refined.npy,2,2
270_refined.npy,2,2
289_refined.npy,2,2
766_refined.npy,2,2
717_refined.npy,2,2
587_refined.npy,2,2
905_refined.npy,2,2
182_refined.npy,2,2
609_refined.npy,2,2
913_refined.npy,2,2
855_refined.npy,2,2
296_refined.npy,2,2
80_refined.npy,2,2
377_refined.npy,2,2
56_refined.npy,2,2
382_refined.npy,2,2
133_refined.npy,2,2
444_refined.npy,2,2
799_refined.npy,2,2
746_refined.npy,2,2
79_refined.npy,2,2
236_refined.npy,2,2
315_refined.npy,2,2
453_refined.npy,2,2
554_refined.npy,2,2
1000_refined.npy,2,2
977_refined.npy,2,2
225_refined.npy,2,2
486_refined.npy,2,2
251_refined.npy,2,2
645_refined.npy,2,2
301_refined.npy,2,2
374_refined.npy,2,2
740_refined.npy,2,2
934_refined.npy,2,2
237_refined.npy,2,2
520_refined.npy,2,2
796_refined.npy,2,2
487_refined.npy,2,2
894_refined.npy,2,2
499_refined.npy,2,2
131_refined.npy,2,2
728_refined.npy,2,2
950_refined.npy,2,2
338_refined.npy,2,2
641_refined.npy,2,2
901_refined.npy,2,2
730_refined.npy,2,2
163_refined.npy,2,2
546_refined.npy,2,2
9_refined.npy,2,2
86_refined.npy,2,2
665_refined.npy,2,2
710_refined.npy,2,2
418_refined.npy,2,2
734_refined.npy,2,2
756_refined.npy,2,2
896_refined.npy,2,2
403_refined.npy,2,2
908_refined.npy,3,2
466_refined.npy,2,2
82_refined.npy,2,2
947_refined.npy,2,2
987_refined.npy,2,2
137_refined.npy,2,2
701_refined.npy,2,2
384_refined.npy,2,2
614_refined.npy,2,2
968_refined.npy,2,2
986_refined.npy,2,2
391_refined.npy,2,2
400_refined.npy,2,2
477_refined.npy,2,2
801_refined.npy,2,2
119_refined.npy,2,2
247_refined.npy,2,2
341_refined.npy,2,2
211_refined.npy,2,2
216_refined.npy,3,2
536_refined.npy,2,2
426_refined.npy,2,2
604_refined.npy,2,2
21_refined.npy,2,2
353_refined.npy,2,2
983_refined.npy,2,2
779_refined.npy,2,2
924_refined.npy,2,2
842_refined.npy,2,2
283_refined.npy,2,2
124_refined.npy,2,2
501_refined.npy,2,2
752_refined.npy,2,2
929_refined.npy,2,2
19_refined.npy,2,2
223_refined.npy,2,2
938_refined.npy,2,2
677_refined.npy,2,2
861_refined.npy,2,2
52_refined.npy,2,2
235_refined.npy,2,2
813_refined.npy,2,2
867_refined.npy,2,2
774_refined.npy,2,2
277_refined.npy,2,2
149_refined.npy,2,2
720_refined.npy,2,2
103_refined.npy,2,2
396_refined.npy,2,2
642_refined.npy,2,2
468_refined.npy,2,2
680_refined.npy,2,2
105_refined.npy,2,2
508_refined.npy,2,2
24_refined.npy,2,2
992_refined.npy,2,2
942_refined.npy,2,2
87_refined.npy,2,2
185_refined.npy,2,2
127_refined.npy,2,2
375_refined.npy,2,2
781_refined.npy,2,2
916_refined.npy,2,2
7_refined.npy,2,2
971_refined.npy,2,2
491_refined.npy,2,2
551_refined.npy,2,2
672_refined.npy,2,2
975_refined.npy,2,2
892_refined.npy,2,2
493_refined.npy,2,2
502_refined.npy,2,2
878_refined.npy,2,2
178_refined.npy,2,2
207_refined.npy,2,2
360_refined.npy,2,2
656_refined.npy,2,2
5_refined.npy,2,2
874_refined.npy,2,2
791_refined.npy,2,2
421_refined.npy,2,2
154_refined.npy,2,2
770_refined.npy,2,2
750_refined.npy,2,2
195_refined.npy,2,2
895_refined.npy,2,2
324_refined.npy,2,2
904_refined.npy,2,2
794_refined.npy,2,2
337_refined.npy,2,2
522_refined.npy,2,2
363_refined.npy,2,2
964_refined.npy,2,2
951_refined.npy,2,2
75_refined.npy,2,2
12_refined.npy,2,2
260_refined.npy,2,2
378_refined.npy,2,2
803_refined.npy,2,2
201_refined.npy,2,2
788_refined.npy,2,2
727_refined.npy,2,2
911_refined.npy,2,2
649_refined.npy,2,2
460_refined.npy,2,2
624_refined.npy,2,2
62_refined.npy,2,2
167_refined.npy,2,2
311_refined.npy,2,2
909_refined.npy,2,2
298_refined.npy,2,2
293_refined.npy,2,2
342_refined.npy,2,2
213_refined.npy,2,2
169_refined.npy,2,2
69_refined.npy,2,2
559_refined.npy,2,2
748_refined.npy,2,2
815_refined.npy,2,2
560_refined.npy,2,2
202_refined.npy,2,2
666_refined.npy,2,2
229_refined.npy,1,1
271_refined.npy,2,2
685_refined.npy,2,2
632_refined.npy,2,2
660_refined.npy,2,2
78_refined.npy,2,2
529_refined.npy,2,2
108_refined.npy,2,2
222_refined.npy,2,2
100_refined.npy,2,2
392_refined.npy,2,2
989_refined.npy,2,2
49_refined.npy,2,2
937_refined.npy,2,2
859_refined.npy,2,2
395_refined.npy,2,2
707_refined.npy,2,2
713_refined.npy,2,2
475_refined.npy,2,2
472_refined.npy,2,2
233_refined.npy,2,2
34_refined.npy,2,2
777_refined.npy,2,2
268_refined.npy,2,2
388_refined.npy,2,2
492_refined.npy,2,2
389_refined.npy,2,2
860_refined.npy,2,2
749_refined.npy,2,2
918_refined.npy,2,2
945_refined.npy,2,2
948_refined.npy,2,2
451_refined.npy,2,2
390_refined.npy,2,2
329_refined.npy,2,2
764_refined.npy,2,2
519_refined.npy,2,2
85_refined.npy,2,2
643_refined.npy,2,2
372_refined.npy,2,2
471_refined.npy,2,2
35_refined.npy,2,2
303_refined.npy,2,2
114_refined.npy,2,2
759_refined.npy,2,2
490_refined.npy,2,2
370_refined.npy,2,2
494_refined.npy,2,2
373_refined.npy,2,2
792_refined.npy,2,2
762_refined.npy,2,2
57_refined.npy,2,2
620_refined.npy,2,2
452_refined.npy,2,2
851_refined.npy,2,2
134_refined.npy,2,2
61_refined.npy,2,2
381_refined.npy,2,2
761_refined.npy,2,2
557_refined.npy,2,2
651_refined.npy,2,2
465_refined.npy,2,2
282_refined.npy,2,2
275_refined.npy,2,2
115_refined.npy,2,2
644_refined.npy,2,2
264_refined.npy,2,2
566_refined.npy,2,2
206_refined.npy,2,2
259_refined.npy,2,2
121_refined.npy,2,2
4_refined.npy,2,2
111_refined.npy,2,2
514_refined.npy,2,2
428_refined.npy,2,2
354_refined.npy,2,2
120_refined.npy,2,2
825_refined.npy,2,2
595_refined.npy,2,2
433_refined.npy,2,2
362_refined.npy,2,2
613_refined.npy,2,2
590_refined.npy,2,2
470_refined.npy,2,2
923_refined.npy,2,2
242_refined.npy,2,2
517_refined.npy,2,2
352_refined.npy,1,1
416_refined.npy,2,2
928_refined.npy,2,2
330_refined.npy,2,2
58_refined.npy,2,2
955_refined.npy,2,2
139_refined.npy,2,2
405_refined.npy,2,2
46_refined.npy,2,2
254_refined.npy,2,2
258_refined.npy,2,2
700_refined.npy,2,2
671_refined.npy,2,2
507_refined.npy,2,2
943_refined.npy,2,2
553_refined.npy,2,2
640_refined.npy,2,2
612_refined.npy,2,2
932_refined.npy,2,2
417_refined.npy,2,2
358_refined.npy,2,2
478_refined.npy,2,2
626_refined.npy,2,2
821_refined.npy,2,2
165_refined.npy,2,2
833_refined.npy,2,2
308_refined.npy,2,2
461_refined.npy,2,2
818_refined.npy,2,2
434_refined.npy,2,2
757_refined.npy,2,2
636_refined.npy,2,2
420_refined.npy,2,2
305_refined.npy,2,2
118_refined.npy,2,2
599_refined.npy,2,2
563_refined.npy,2,2
505_refined.npy,2,2
745_refined.npy,2,2
240_refined.npy,2,2
893_refined.npy,2,2
944_refined.npy,2,2
726_refined.npy,2,2
616_refined.npy,2,2
402_refined.npy,2,2
447_refined.npy,2,2
776_refined.npy,2,2
351_refined.npy,2,2
83_refined.npy,2,2
998_refined.npy,2,2
323_refined.npy,2,2
304_refined.npy,2,2
828_refined.npy,2,2
820_refined.npy,2,2
561_refined.npy,2,2
564_refined.npy,2,2
409_refined.npy,2,2
638_refined.npy,2,2
543_refined.npy,2,2
635_refined.npy,2,2
467_refined.npy,2,2
857_refined.npy,2,2
593_refined.npy,2,2
144_refined.npy,1,1
272_refined.npy,2,2
435_refined.npy,2,2
690_refined.npy,2,2
93_refined.npy,2,2
336_refined.npy,2,2
376_refined.npy,2,2
332_refined.npy,2,2
101_refined.npy,2,2
331_refined.npy,2,2
176_refined.npy,2,2
854_refined.npy,2,2
162_refined.npy,2,2
436_refined.npy,2,2
174_refined.npy,2,2
631_refined.npy,2,2
834_refined.npy,2,2
747_refined.npy,2,2
840_refined.npy,1,1
725_refined.npy,2,2
170_refined.npy,2,2
138_refined.npy,2,2
385_refined.npy,2,2
625_refined.npy,2,2
88_refined.npy,2,2
805_refined.npy,3,2
881_refined.npy,2,2
449_refined.npy,2,2
28_refined.npy,2,2
939_refined.npy,2,2
344_refined.npy,2,2
699_refined.npy,2,2
295_refined.npy,2,2
349_refined.npy,2,2
958_refined.npy,2,2
702_refined.npy,2,2
960_refined.npy,2,2
166_refined.npy,2,2
485_refined.npy,2,2
509_refined.npy,2,2
102_refined.npy,2,2
538_refined.npy,2,2
280_refined.npy,2,2
684_refined.npy,2,2
150_refined.npy,2,2
676_refined.npy,2,2
18_refined.npy,2,2
814_refined.npy,2,2
829_refined.npy,2,2
933_refined.npy,2,2
782_refined.npy,2,2
621_refined.npy,2,2
686_refined.npy,2,2
77_refined.npy,2,2
348_refined.npy,2,2
785_refined.npy,2,2
797_refined.npy,2,2
23_refined.npy,2,2
215_refined.npy,2,2
67_refined.npy,2,2
691_refined.npy,2,2
622_refined.npy,2,2
113_refined.npy,2,2
313_refined.npy,2,2
70_refined.npy,2,2
852_refined.npy,2,2
956_refined.npy,2,2
440_refined.npy,2,2
970_refined.npy,2,2
25_refined.npy,2,2
875_refined.npy,2,2
68_refined.npy,2,2
192_refined.npy,2,2
8_refined.npy,2,2
683_refined.npy,2,2
540_refined.npy,2,2
531_refined.npy,2,2
870_refined.npy,2,2
190_refined.npy,2,2
27_refined.npy,2,2
371_refined.npy,2,2
179_refined.npy,2,2
743_refined.npy,2,2
880_refined.npy,2,2
367_refined.npy,2,2
931_refined.npy,2,2
724_refined.npy,2,2
142_refined.npy,2,2
29_refined.npy,2,2
883_refined.npy,2,2
927_refined.npy,2,2
